,2010-12-03 06:00:00,2010-12-03 09:00:00,2010-12-03 12:00:00,2010-12-03 15:00:00,2010-12-03 18:00:00,2010-12-03 21:00:00,2010-12-04 00:00:00,2010-12-04 03:00:00,2010-12-04 06:00:00
DWPC,-4.16,-5.36,-6.85,-7.77,-7.78,-7.21,-6.94,-3.54,-2.6
HCLD,0.0,0.0,2.0,39.0,39.0,62.0,88.0,98.0,60.0
LCLD,68.0,0.0,0.0,0.0,0.0,0.0,60.0,82.0,84.0
MCLD,0.0,0.0,0.0,0.0,0.0,53.0,93.0,99.0,99.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,1.52
PRES,993.7,994.2,994.7,995.4,994.3,993.2,992.5,991.7,990.7
TMPC,-2.36,-3.16,-3.96,-2.16,1.54,1.64,-0.66,-1.66,-1.96
UWND,-1.4,-1.4,-1.4,-1.6,-0.7,-0.1,-2.4,-2.6,-3.1
VWND,-1.7,-2.3,-2.4,-1.7,-0.3,-0.6,0.1,1.7,1.9
WSPD,2.202271554554524,2.692582403567252,2.778488797889961,2.3345235059857505,0.7615773105863908,0.6082762530298219,2.4020824298928627,3.1064449134018135,3.6359317925395684
