,2012-11-26 06:00:00,2012-11-26 09:00:00,2012-11-26 12:00:00,2012-11-26 15:00:00,2012-11-26 18:00:00,2012-11-26 21:00:00,2012-11-27 00:00:00,2012-11-27 03:00:00,2012-11-27 06:00:00
DWPC,-5.77,-5.6,-5.42,-6.18,-6.34,-6.67,-5.27,-5.25,-7.47
HCLD,0.0,4.0,2.0,5.0,1.0,39.0,45.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,7.0
MCLD,4.0,1.0,-9999.0,0.0,4.0,70.0,96.0,99.0,63.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.01
PRES,990.8,992.1,993.8,995.3,995.7,995.9,997.4,998.8,999.9
TMPC,0.64,-0.26,-1.06,0.94,3.64,2.44,1.14,0.54,-2.56
UWND,-0.3,-0.9,-1.2,-1.3,-0.3,0.0,0.6,0.4,-0.3
VWND,-2.6,-3.1,-3.0,-3.3,-3.4,-4.0,-3.8,-3.9,-3.8
WSPD,2.6172504656604803,3.228002478313795,3.2310988842807022,3.5468295701936396,3.413209633175202,4.0,3.8470768123342687,3.9204591567825315,3.8118237105091834
