,2011-07-15 06:00:00,2011-07-15 09:00:00,2011-07-15 12:00:00,2011-07-15 15:00:00,2011-07-15 18:00:00,2011-07-15 21:00:00,2011-07-16 00:00:00,2011-07-16 03:00:00,2011-07-16 06:00:00
DWPC,15.87,14.96,15.52,19.36,20.81,21.49,22.16,19.23,18.01
HCLD,0.0,0.0,0.0,58.0,66.0,61.0,17.0,17.0,9.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.6,987.4,988.3,989.0,988.5,987.5,987.3,988.2,988.5
TMPC,16.44,15.44,16.34,22.04,25.54,26.24,24.34,19.94,18.64
UWND,-2.6,-2.4,-2.2,-1.7,-1.8,-1.7,-1.9,-2.3,-2.2
VWND,-0.3,-0.5,-0.5,-0.7,-0.6,-0.9,-0.9,0.0,0.2
WSPD,2.6172504656604803,2.4515301344262523,2.2561028345356955,1.8384776310850235,1.8973665961010275,1.9235384061671343,2.1023796041628637,2.3,2.209072203437452
