,2013-05-30 06:00:00,2013-05-30 09:00:00,2013-05-30 12:00:00,2013-05-30 15:00:00,2013-05-30 18:00:00,2013-05-30 21:00:00,2013-05-31 00:00:00,2013-05-31 03:00:00,2013-05-31 06:00:00
DWPC,18.32,18.44,19.17,20.09,20.14,20.42,20.49,19.95,19.35
HCLD,82.0,87.0,99.0,98.0,66.0,93.0,87.0,97.0,91.0
LCLD,0.0,0.0,0.0,0.0,18.0,33.0,9.0,2.0,-9999.0
MCLD,0.0,0.0,0.0,63.0,45.0,58.0,38.0,96.0,68.0
PRCP,0.0,2.25,1.35,0.12,0.54,0.52,1.47,2.6,1.45
PRES,987.0,986.7,987.6,987.4,987.3,985.3,985.1,985.1,985.7
TMPC,20.24,19.24,20.14,22.24,24.04,24.84,21.94,21.04,20.64
UWND,-0.8,-1.1,-1.2,-0.8,1.2,-0.9,-1.5,-0.5,0.6
VWND,3.8,4.2,4.8,6.6,7.0,7.0,4.9,5.5,5.8
WSPD,3.8832975677895196,4.341658669218482,4.947726750741193,6.648308055437864,7.102112361825881,7.057619995437555,5.1244511901275835,5.522680508593631,5.830951894845301
