,2012-12-03 06:00:00,2012-12-03 09:00:00,2012-12-03 12:00:00,2012-12-03 15:00:00,2012-12-03 18:00:00,2012-12-03 21:00:00,2012-12-04 00:00:00,2012-12-04 03:00:00,2012-12-04 06:00:00
DWPC,13.9,14.3,14.41,14.88,14.79,14.8,14.73,13.88,13.9
HCLD,12.0,33.0,53.0,76.0,68.0,70.0,70.0,28.0,70.0
LCLD,59.0,98.0,100.0,93.0,93.0,80.0,80.0,83.0,49.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
PRCP,0.0,0.32,0.13,0.09,0.18,0.03,0.28,0.19,0.56
PRES,990.6,989.9,989.5,989.4,987.6,986.2,987.9,987.3,987.9
TMPC,14.24,14.74,14.84,15.74,17.94,18.54,16.74,15.64,14.94
UWND,-0.2,0.6,0.7,1.0,3.7,2.0,3.5,3.0,4.3
VWND,3.3,4.4,5.3,6.0,8.7,6.8,6.0,7.7,5.4
WSPD,3.3060550509633075,4.440720662234904,5.346026561849464,6.082762530298219,9.454099639838793,7.08801805866774,6.946221994724902,8.263776376451629,6.902897942168927
