,2018-08-06 06:00:00,2018-08-06 09:00:00,2018-08-06 12:00:00,2018-08-06 15:00:00,2018-08-06 18:00:00,2018-08-06 21:00:00,2018-08-07 00:00:00,2018-08-07 03:00:00,2018-08-07 06:00:00
DWPC,21.11,21.04,21.32,23.67,24.02,24.99,24.66,22.36,21.77
HCLD,33.0,100.0,100.0,100.0,100.0,51.0,75.0,100.0,100.0
LCLD,0.0,3.0,6.0,32.0,16.0,0.0,0.0,0.0,2.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
PRCP,0.0,2.25,0.14,0.02,1.2100000000000002,0.03,0.06,8.280000000000001,4.69
PRES,991.0,990.6,990.8,990.4,989.2,987.8,987.2,987.9,986.8
TMPC,23.24,21.84,22.04,25.64,29.34,29.84,27.24,24.04,22.94
UWND,1.0,0.7,1.0,1.5,2.6,2.2,1.2,0.3,0.4
VWND,4.0,3.2,2.0,3.3,4.3,4.3,3.4,2.3,3.2
WSPD,4.123105625617661,3.2756678708318403,2.23606797749979,3.6249137920783716,5.024937810560445,4.830113870293329,3.605551275463989,2.3194827009486403,3.22490309931942
