,2011-03-17 06:00:00,2011-03-17 09:00:00,2011-03-17 12:00:00,2011-03-17 15:00:00,2011-03-17 18:00:00,2011-03-17 21:00:00,2011-03-18 00:00:00,2011-03-18 03:00:00,2011-03-18 06:00:00
DWPC,6.2,6.1,5.99,8.81,12.67,14.0,14.06,14.12,14.0
HCLD,17.0,26.0,18.0,30.0,36.0,33.0,23.0,17.0,45.0
LCLD,0.0,0.0,2.0,52.0,42.0,81.0,95.0,97.0,97.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.01,0.03,0.13,0.14,0.2,0.19
PRES,991.6,990.9,989.9,989.8,988.1,985.6,986.0,987.7,988.9
TMPC,6.64,6.34,6.14,10.74,15.64,16.14,14.84,14.54,14.34
UWND,1.2,1.5,1.3,1.8,3.1,2.8,3.8,4.2,4.2
VWND,5.5,5.5,5.2,7.2,7.3,6.2,5.3,3.5,1.8
WSPD,5.629387178015028,5.70087712549569,5.360037313302959,7.42159012611179,7.930952023559341,6.802940540677979,6.521502894272148,5.4671747731346585,4.5694638635183455
