,2019-09-11 06:00:00,2019-09-11 09:00:00,2019-09-11 12:00:00,2019-09-11 15:00:00,2019-09-11 18:00:00,2019-09-11 21:00:00,2019-09-12 00:00:00,2019-09-12 03:00:00,2019-09-12 06:00:00
DWPC,20.45,19.43,19.43,21.74,21.57,21.71,22.22,20.51,19.7
HCLD,100.0,90.0,46.0,8.0,4.0,25.0,43.0,0.0,5.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,67.0,51.0,50.0,22.0,11.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.14,0.0,0.0,0.37,0.53,0.56,0.0,0.0
PRES,992.7,993.0,993.7,994.2,993.0,991.4,991.4,992.4,991.3
TMPC,21.94,20.64,20.64,26.44,30.24,30.64,25.74,23.44,22.04
UWND,1.4,2.4,1.6,2.0,4.0,2.8,1.3,0.4,-0.3
VWND,2.1,2.3,1.2,2.3,2.5,3.2,2.7,2.2,3.2
WSPD,2.5238858928247927,3.324154027718932,2.0,3.047950130825634,4.716990566028302,4.25205832509386,2.9966648127543394,2.23606797749979,3.2140317359976396
