,2013-05-09 06:00:00,2013-05-09 09:00:00,2013-05-09 12:00:00,2013-05-09 15:00:00,2013-05-09 18:00:00,2013-05-09 21:00:00,2013-05-10 00:00:00,2013-05-10 03:00:00,2013-05-10 06:00:00
DWPC,10.64,10.36,11.92,15.62,16.85,17.28,16.57,16.09,15.57
HCLD,56.0,37.0,89.0,92.0,98.0,97.0,97.0,72.0,90.0
LCLD,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0
MCLD,0.0,1.0,1.0,1.0,35.0,99.0,79.0,11.0,13.0
PRCP,0.0,0.0,0.02,0.0,2.76,1.3,2.94,2.23,1.64
PRES,987.3,987.2,987.1,986.8,986.4,983.7,982.3,983.2,982.4
TMPC,16.44,15.24,15.44,21.04,21.84,20.24,19.54,17.14,16.24
UWND,1.1,1.0,0.0,-0.7,0.8,-2.6,1.3,2.4,1.0
VWND,1.6,2.5,2.9,4.7,4.8,5.3,6.0,3.1,3.7
WSPD,1.94164878389476,2.692582403567252,2.9,4.751841748206689,4.866210024238575,5.903388857258177,6.139218191268331,3.920459156782532,3.83275357934736
