,2015-03-11 06:00:00,2015-03-11 09:00:00,2015-03-11 12:00:00,2015-03-11 15:00:00,2015-03-11 18:00:00,2015-03-11 21:00:00,2015-03-12 00:00:00,2015-03-12 03:00:00,2015-03-12 06:00:00
DWPC,3.2,2.96,1.02,5.09,5.49,5.38,5.34,3.34,1.9
HCLD,100.0,100.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.0,993.0,994.5,996.8,998.2,997.6,999.7,1001.7,1002.4
TMPC,4.14,4.04,1.64,7.84,11.74,13.04,8.54,4.74,2.94
UWND,2.8,2.8,0.9,-0.2,-1.2,-1.9,-2.9,-4.0,-3.8
VWND,-0.7,-1.0,-1.4,-2.0,-3.4,-2.4,-3.5,-2.1,-0.4
WSPD,2.886173937932362,2.973213749463701,1.6643316977093237,2.009975124224178,3.605551275463989,3.0610455730027932,4.545327270945404,4.517742799230607,3.82099463490856
