,2015-10-24 06:00:00,2015-10-24 09:00:00,2015-10-24 12:00:00,2015-10-24 15:00:00,2015-10-24 18:00:00,2015-10-24 21:00:00,2015-10-25 00:00:00,2015-10-25 03:00:00,2015-10-25 06:00:00
DWPC,16.91,17.3,17.52,17.15,11.1,9.15,7.42,6.19,5.41
HCLD,96.0,99.0,101.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,82.0,94.0,98.0,91.0,49.0,1.0,45.0,32.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.34,0.1,1.53,0.06,0.0,0.0,0.0,0.0
PRES,986.4,985.5,984.7,985.0,985.8,987.3,990.1,992.7,994.2
TMPC,19.14,19.04,19.14,20.34,20.04,15.84,14.14,11.74,10.24
UWND,3.3,4.0,4.0,8.4,10.2,9.1,5.4,2.5,1.7
VWND,7.3,6.9,7.1,6.2,1.7,-2.5,-4.7,-3.4,-4.3
WSPD,8.011242100947891,7.975587752636166,8.149233092751734,10.44030650891055,10.340696301506973,9.43716058992322,7.158910531638177,4.220189569201838,4.623851208678757
