,2016-01-27 06:00:00,2016-01-27 09:00:00,2016-01-27 12:00:00,2016-01-27 15:00:00,2016-01-27 18:00:00,2016-01-27 21:00:00,2016-01-28 00:00:00,2016-01-28 03:00:00,2016-01-28 06:00:00
DWPC,-7.57,-7.21,-7.26,-7.72,-8.23,-7.72,-6.77,-6.35,-6.29
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
LCLD,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.9,997.6,998.4,999.2,997.6,994.2,992.2,991.0,987.6
TMPC,-2.66,-4.06,-4.46,-3.86,-1.86,-1.16,-2.86,-2.46,-0.96
UWND,4.1,3.8,2.7,2.3,3.0,3.4,1.5,2.1,3.2
VWND,-2.8,-2.2,-1.6,-0.9,1.2,1.9,4.3,6.1,7.8
WSPD,4.964876634922564,4.39089968002003,3.1384709652950433,2.4698178070456938,3.2310988842807022,3.894868418830089,4.55411901469428,6.4513564465157245,8.430895563343197
