,2018-09-28 06:00:00,2018-09-28 09:00:00,2018-09-28 12:00:00,2018-09-28 15:00:00,2018-09-28 18:00:00,2018-09-28 21:00:00,2018-09-29 00:00:00,2018-09-29 03:00:00,2018-09-29 06:00:00
DWPC,8.95,8.55,8.76,10.79,10.83,9.65,6.38,4.4,4.83
HCLD,0.0,0.0,0.0,0.0,0.0,2.0,15.0,99.0,70.0
LCLD,0.0,0.0,0.0,0.0,0.0,10.0,5.0,47.0,23.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.2,990.2,990.5,992.4,992.8,993.7,995.5,997.9,998.6
TMPC,11.14,10.44,9.84,16.24,20.34,15.24,11.14,8.64,7.04
UWND,1.7,1.8,2.0,3.2,4.8,0.4,0.7,0.4,0.2
VWND,2.9,2.9,2.4,0.7,-0.8,-6.5,-4.2,-3.2,-2.7
WSPD,3.361547262794322,3.4132096331752027,3.1240998703626617,3.2756678708318403,4.866210024238575,6.512296062065975,4.257933771208753,3.22490309931942,2.7073972741361767
