,2019-12-05 06:00:00,2019-12-05 09:00:00,2019-12-05 12:00:00,2019-12-05 15:00:00,2019-12-05 18:00:00,2019-12-05 21:00:00,2019-12-06 00:00:00,2019-12-06 03:00:00,2019-12-06 06:00:00
DWPC,-0.62,-1.29,-1.85,-0.74,1.9,4.22,4.09,4.21,4.11
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,986.8,987.6,989.2,989.2,988.3,986.9,987.7,988.4,989.0
TMPC,1.34,0.44,0.14,3.04,7.74,9.44,6.14,5.74,5.64
UWND,2.4,1.6,-0.2,-0.3,1.1,1.5,0.9,2.2,2.7
VWND,-1.5,-0.7,1.1,3.2,4.3,3.1,2.7,3.0,1.3
WSPD,2.8301943396169813,1.746424919657298,1.118033988749895,3.2140317359976396,4.43846820423443,3.443835071544513,2.8460498941515415,3.7202150475476548,2.9966648127543394
