,2010-06-03 06:00:00,2010-06-03 09:00:00,2010-06-03 12:00:00,2010-06-03 15:00:00,2010-06-03 18:00:00,2010-06-03 21:00:00,2010-06-04 00:00:00,2010-06-04 03:00:00,2010-06-04 06:00:00
DWPC,19.19,19.34,19.73,19.82,18.77,18.72,19.88,17.7,16.21
HCLD,74.0,100.0,70.0,18.0,12.0,3.0,21.0,55.0,79.0
LCLD,100.0,91.0,59.0,4.0,4.0,13.0,15.0,0.0,0.0
MCLD,46.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.78,0.95,0.46,0.15,0.0,0.0,0.0,0.0
PRES,979.0,980.0,980.5,981.2,980.9,980.6,981.7,983.1,983.4
TMPC,21.54,20.44,21.34,25.34,27.24,27.14,24.64,19.54,17.74
UWND,2.0,0.8,0.0,1.5,2.6,2.0,-0.4,-1.9,-2.0
VWND,0.2,-0.6,-0.6,-0.2,-2.2,-3.1,-2.1,-2.3,-1.4
WSPD,2.009975124224178,1.0,0.6,1.5132745950421556,3.4058772731852804,3.6891733491393435,2.137755832643195,2.9832867780352594,2.4413111231467406
