,2018-12-03 06:00:00,2018-12-03 09:00:00,2018-12-03 12:00:00,2018-12-03 15:00:00,2018-12-03 18:00:00,2018-12-03 21:00:00,2018-12-04 00:00:00,2018-12-04 03:00:00,2018-12-04 06:00:00
DWPC,0.86,0.28,-0.53,-1.43,-2.04,-1.51,-1.48,-2.18,-2.67
HCLD,0.0,0.0,3.0,100.0,90.0,0.0,0.0,0.0,0.0
LCLD,99.0,100.0,100.0,85.0,74.0,99.0,99.0,100.0,100.0
MCLD,0.0,0.0,32.0,100.0,100.0,80.0,40.0,0.0,0.0
PRCP,0.0,0.06,0.15,0.17,0.06,0.13,0.16,0.13,0.06999999999999999
PRES,981.2,983.1,985.6,988.2,989.7,990.7,992.9,994.3,995.2
TMPC,3.34,2.94,2.14,2.24,3.04,2.64,1.64,0.84,0.24
UWND,4.8,3.5,2.4,2.1,2.6,2.1,1.2,1.1,1.0
VWND,-2.2,-3.0,-3.5,-4.4,-4.6,-4.6,-4.6,-4.3,-3.5
WSPD,5.280151512977634,4.6097722286464435,4.243819034784589,4.8754486972995625,5.2839379254491625,5.056678751908213,4.7539457296018846,4.43846820423443,3.640054944640259
