,2014-11-11 06:00:00,2014-11-11 09:00:00,2014-11-11 12:00:00,2014-11-11 15:00:00,2014-11-11 18:00:00,2014-11-11 21:00:00,2014-11-12 00:00:00,2014-11-12 03:00:00,2014-11-12 06:00:00
DWPC,5.76,6.15,7.05,4.41,-0.04,-1.85,-3.39,-4.55,-5.93
HCLD,12.0,16.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,42.0,98.0,99.0,99.0,49.0,7.0,32.0,42.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.01,0.55,0.4,0.0,0.0,0.0,0.0
PRES,978.0,978.4,978.9,981.9,984.6,986.5,989.9,992.5,994.4
TMPC,9.24,9.54,9.74,6.94,4.54,4.74,1.54,0.74,-0.96
UWND,1.1,1.8,2.7,6.5,6.4,6.7,4.8,4.0,2.7
VWND,6.2,5.1,3.8,-2.0,-2.1,-3.6,-3.5,-4.8,-4.1
WSPD,6.296824596572467,5.408326913195984,4.661544808322666,6.800735254367722,6.735725647619565,7.605918747922567,5.940538696111658,6.248199740725323,4.909175083453431
