,2017-06-11 06:00:00,2017-06-11 09:00:00,2017-06-11 12:00:00,2017-06-11 15:00:00,2017-06-11 18:00:00,2017-06-11 21:00:00,2017-06-12 00:00:00,2017-06-12 03:00:00,2017-06-12 06:00:00
DWPC,16.34,16.28,16.74,18.27,18.98,18.78,20.64,18.8,17.56
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.8,988.1,989.6,989.9,989.4,988.0,987.2,988.3,989.1
TMPC,19.34,18.54,19.44,24.94,28.24,28.74,26.44,22.34,20.84
UWND,2.0,2.2,2.0,2.6,2.8,2.6,0.7,0.5,1.5
VWND,5.0,4.6,4.8,6.0,6.7,7.1,4.6,4.4,3.8
WSPD,5.385164807134504,5.0990195135927845,5.2,6.539113089708726,7.261542535852834,7.561084578286372,4.652956049652736,4.428317965096906,4.085339643163099
