,2011-05-08 06:00:00,2011-05-08 09:00:00,2011-05-08 12:00:00,2011-05-08 15:00:00,2011-05-08 18:00:00,2011-05-08 21:00:00,2011-05-09 00:00:00,2011-05-09 03:00:00,2011-05-09 06:00:00
DWPC,12.94,11.71,11.31,13.83,14.65,15.3,16.07,14.63,13.82
HCLD,45.0,11.0,1.0,34.0,52.0,23.0,35.0,54.0,96.0
LCLD,0.0,2.0,40.0,39.0,1.0,0.0,2.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,14.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.79
PRES,983.3,983.2,985.0,986.4,986.0,984.4,984.7,986.3,985.6
TMPC,13.64,11.84,11.84,16.74,20.24,22.04,18.84,15.04,14.14
UWND,-1.4,-2.1,-2.2,-2.8,-3.3,-3.8,-3.5,-3.5,-3.7
VWND,-2.2,-2.2,-1.9,-1.5,-0.4,0.3,-0.1,0.0,1.1
WSPD,2.6076809620810595,3.0413812651491097,2.906888370749727,3.176476034853718,3.324154027718932,3.8118237105091834,3.5014282800023193,3.5,3.8600518131237567
