,2011-11-22 06:00:00,2011-11-22 09:00:00,2011-11-22 12:00:00,2011-11-22 15:00:00,2011-11-22 18:00:00,2011-11-22 21:00:00,2011-11-23 00:00:00,2011-11-23 03:00:00,2011-11-23 06:00:00
DWPC,5.31,5.29,5.6,6.35,6.6,7.07,6.52,5.95,5.63
HCLD,99.0,99.0,99.0,99.0,29.0,45.0,91.0,100.0,100.0
LCLD,95.0,66.0,86.0,37.0,99.0,99.0,91.0,73.0,77.0
MCLD,14.0,61.0,71.0,95.0,99.0,98.0,80.0,99.0,25.0
PRCP,0.0,0.01,0.2,0.58,0.7,1.19,0.81,1.12,0.02
PRES,992.3,990.8,990.2,987.4,984.9,983.1,986.1,987.3,988.7
TMPC,7.24,6.74,7.14,7.74,8.14,8.44,7.84,7.24,6.64
UWND,-3.4,-2.7,-3.4,-4.6,-3.2,-2.1,2.0,1.7,1.3
VWND,-0.9,-0.6,-1.0,-1.6,-4.5,-4.2,-3.9,-4.3,-3.7
WSPD,3.517101079013795,2.7658633371878665,3.54400902933387,4.870318264754368,5.52177507691141,4.695742752749559,4.382921400162226,4.623851208678757,3.9217343102255158
